areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate,newCasesBySpecimenDate
E12000009,South West,region,2021-10-26,600689,4177,4780
E12000009,South West,region,2021-10-25,596512,4863,5255
E12000009,South West,region,2021-10-24,591649,4832,4012
E12000009,South West,region,2021-10-23,586817,6131,4097
E12000009,South West,region,2021-10-22,580686,6050,4704
E12000009,South West,region,2021-10-21,574636,6165,5312
E12000009,South West,region,2021-10-20,568471,5991,6321
E12000009,South West,region,2021-10-19,562480,5619,6272
E12000009,South West,region,2021-10-18,556861,5845,7538
E12000009,South West,region,2021-10-17,551016,6751,5945
E12000009,South West,region,2021-10-16,544265,6604,5164
E12000009,South West,region,2021-10-15,537661,4870,6220
E12000009,South West,region,2021-10-14,532791,5059,5619
E12000009,South West,region,2021-10-13,527732,3330,5760
E12000009,South West,region,2021-10-12,524402,2819,5706
E12000009,South West,region,2021-10-11,521583,3171,4259
E12000009,South West,region,2021-10-10,518412,2504,3064
E12000009,South West,region,2021-10-09,515908,2626,2335
E12000009,South West,region,2021-10-08,513282,2769,2625
E12000009,South West,region,2021-10-07,510513,2784,2643
E12000009,South West,region,2021-10-06,507729,1975,2414
E12000009,South West,region,2021-10-05,505754,2170,2464
E12000009,South West,region,2021-10-04,503584,2434,2981
E12000009,South West,region,2021-10-03,501150,2349,2145
E12000009,South West,region,2021-10-02,498801,2369,1654
E12000009,South West,region,2021-10-01,496432,2578,2123
E12000009,South West,region,2021-09-30,493854,2515,2517
E12000009,South West,region,2021-09-29,491339,2229,2378
E12000009,South West,region,2021-09-28,489110,2654,2675
E12000009,South West,region,2021-09-27,486456,2982,2807
E12000009,South West,region,2021-09-26,483474,2686,2588
E12000009,South West,region,2021-09-25,480788,2674,2378
E12000009,South West,region,2021-09-24,478114,2572,2676
E12000009,South West,region,2021-09-23,475542,1691,2857
E12000009,South West,region,2021-09-22,473851,1763,2189
E12000009,South West,region,2021-09-21,472088,2590,2112
E12000009,South West,region,2021-09-20,469498,2519,2124
E12000009,South West,region,2021-09-19,466979,2071,2219
E12000009,South West,region,2021-09-18,464908,1752,2157
E12000009,South West,region,2021-09-17,463156,1767,2110
E12000009,South West,region,2021-09-16,461389,1407,1733
E12000009,South West,region,2021-09-15,459982,1610,1606
E12000009,South West,region,2021-09-14,458372,1403,1600
E12000009,South West,region,2021-09-13,456969,1359,1775
E12000009,South West,region,2021-09-12,455610,1573,1183
E12000009,South West,region,2021-09-11,454037,2277,1110
E12000009,South West,region,2021-09-10,451760,1799,1556
E12000009,South West,region,2021-09-09,449961,1963,2354
E12000009,South West,region,2021-09-08,447998,3096,1894
E12000009,South West,region,2021-09-07,444902,2660,2020
E12000009,South West,region,2021-09-06,442242,2608,3239
E12000009,South West,region,2021-09-05,439634,3135,2415
E12000009,South West,region,2021-09-04,436499,3316,2415
E12000009,South West,region,2021-09-03,433183,3626,3118
E12000009,South West,region,2021-09-02,429557,3347,3315
E12000009,South West,region,2021-09-01,426210,2414,3385
E12000009,South West,region,2021-08-31,423796,2227,3722
E12000009,South West,region,2021-08-30,421569,2205,2656
E12000009,South West,region,2021-08-29,419364,3003,2029
E12000009,South West,region,2021-08-28,416361,3168,2290
E12000009,South West,region,2021-08-27,413193,3209,2805
E12000009,South West,region,2021-08-26,409984,3970,3230
E12000009,South West,region,2021-08-25,406014,3257,3333
E12000009,South West,region,2021-08-24,402757,2785,3539
E12000009,South West,region,2021-08-23,399972,3319,3734
E12000009,South West,region,2021-08-22,396653,3397,2676
E12000009,South West,region,2021-08-21,393256,4016,2956
E12000009,South West,region,2021-08-20,389240,4817,3490
E12000009,South West,region,2021-08-19,384423,5210,4197
E12000009,South West,region,2021-08-18,379213,4027,5020
E12000009,South West,region,2021-08-17,375186,2679,5232
E12000009,South West,region,2021-08-16,372507,2477,4258
E12000009,South West,region,2021-08-15,370030,2595,2454
E12000009,South West,region,2021-08-14,367435,2971,2332
E12000009,South West,region,2021-08-13,364464,3223,2727
E12000009,South West,region,2021-08-12,361241,3110,3050
E12000009,South West,region,2021-08-11,358131,3112,3168
E12000009,South West,region,2021-08-10,355019,2202,3124
E12000009,South West,region,2021-08-09,352817,2604,3134
E12000009,South West,region,2021-08-08,350213,2695,2268
E12000009,South West,region,2021-08-07,347518,2879,2211
E12000009,South West,region,2021-08-06,344639,3177,2850
E12000009,South West,region,2021-08-05,341462,3047,3012
E12000009,South West,region,2021-08-04,338415,2721,3124
E12000009,South West,region,2021-08-03,335694,1939,3091
E12000009,South West,region,2021-08-02,333755,2069,2719
E12000009,South West,region,2021-08-01,331686,2328,2010
E12000009,South West,region,2021-07-31,329358,2526,1963
E12000009,South West,region,2021-07-30,326832,2977,2297
E12000009,South West,region,2021-07-29,323855,2817,2745
E12000009,South West,region,2021-07-28,321038,2709,2942
E12000009,South West,region,2021-07-27,318329,2164,2789
E12000009,South West,region,2021-07-26,316165,2003,2703
E12000009,South West,region,2021-07-25,314162,2518,2006
E12000009,South West,region,2021-07-24,311644,2626,1906
E12000009,South West,region,2021-07-23,309018,2745,2462
E12000009,South West,region,2021-07-22,306273,3777,2532
E12000009,South West,region,2021-07-21,302496,3533,2961
E12000009,South West,region,2021-07-20,298963,4259,3413
E12000009,South West,region,2021-07-19,294704,3960,3928
E12000009,South West,region,2021-07-18,290744,4925,3266
E12000009,South West,region,2021-07-17,285819,4703,3407
E12000009,South West,region,2021-07-16,281116,3978,5005
E12000009,South West,region,2021-07-15,277138,4426,5752
E12000009,South West,region,2021-07-14,272712,3346,4800
E12000009,South West,region,2021-07-13,269366,2816,4077
E12000009,South West,region,2021-07-12,266550,2953,3548
E12000009,South West,region,2021-07-11,263597,2125,2417
E12000009,South West,region,2021-07-10,261472,2274,2078
E12000009,South West,region,2021-07-09,259198,2511,2404
E12000009,South West,region,2021-07-08,256687,2105,2483
E12000009,South West,region,2021-07-07,254582,2009,2690
E12000009,South West,region,2021-07-06,252573,1816,2452
E12000009,South West,region,2021-07-05,250757,1702,2152
E12000009,South West,region,2021-07-04,249055,1487,1623
E12000009,South West,region,2021-07-03,247568,1664,1612
E12000009,South West,region,2021-07-02,245904,1944,1634
E12000009,South West,region,2021-07-01,243960,1767,1770
E12000009,South West,region,2021-06-30,242193,1615,1829
E12000009,South West,region,2021-06-29,240578,1210,1748
E12000009,South West,region,2021-06-28,239368,1508,1749
E12000009,South West,region,2021-06-27,237860,799,1072
E12000009,South West,region,2021-06-26,237061,1019,1070
E12000009,South West,region,2021-06-25,236042,1051,1110
E12000009,South West,region,2021-06-24,234991,1224,1160
E12000009,South West,region,2021-06-23,233767,993,1198
E12000009,South West,region,2021-06-22,232774,688,1091
E12000009,South West,region,2021-06-21,232086,746,937
E12000009,South West,region,2021-06-20,231340,759,691
E12000009,South West,region,2021-06-19,230581,739,597
E12000009,South West,region,2021-06-18,229842,810,753
E12000009,South West,region,2021-06-17,229032,837,874
E12000009,South West,region,2021-06-16,228195,610,841
E12000009,South West,region,2021-06-15,227585,539,694
E12000009,South West,region,2021-06-14,227046,503,712
E12000009,South West,region,2021-06-13,226543,507,518
E12000009,South West,region,2021-06-12,226036,396,409
E12000009,South West,region,2021-06-11,225640,400,476
E12000009,South West,region,2021-06-10,225240,384,425
E12000009,South West,region,2021-06-09,224856,275,454
E12000009,South West,region,2021-06-08,224581,262,320
E12000009,South West,region,2021-06-07,224319,202,339
E12000009,South West,region,2021-06-06,224117,190,222
E12000009,South West,region,2021-06-05,223927,164,152
E12000009,South West,region,2021-06-04,223763,215,192
E12000009,South West,region,2021-06-03,223548,132,195
E12000009,South West,region,2021-06-02,223416,128,201
E12000009,South West,region,2021-06-01,223288,88,128
E12000009,South West,region,2021-05-31,223200,64,123
E12000009,South West,region,2021-05-30,223136,66,72
E12000009,South West,region,2021-05-29,223070,81,58
E12000009,South West,region,2021-05-28,222989,92,91
E12000009,South West,region,2021-05-27,222897,65,90
E12000009,South West,region,2021-05-26,222832,75,85
E12000009,South West,region,2021-05-25,222757,69,75
E12000009,South West,region,2021-05-24,222688,75,76
E12000009,South West,region,2021-05-23,222613,46,72
E12000009,South West,region,2021-05-22,222567,88,51
E12000009,South West,region,2021-05-21,222479,86,56
E12000009,South West,region,2021-05-20,222393,63,84
E12000009,South West,region,2021-05-19,222330,54,92
E12000009,South West,region,2021-05-18,222276,0,66
E12000009,South West,region,2021-05-17,222653,89,92
E12000009,South West,region,2021-05-16,222564,66,68
E12000009,South West,region,2021-05-15,222498,49,55
E12000009,South West,region,2021-05-14,222449,83,44
E12000009,South West,region,2021-05-13,222366,111,65
E12000009,South West,region,2021-05-12,222255,79,72
E12000009,South West,region,2021-05-11,222176,115,89
E12000009,South West,region,2021-05-10,222061,122,96
E12000009,South West,region,2021-05-09,221939,62,101
E12000009,South West,region,2021-05-08,221877,87,57
E12000009,South West,region,2021-05-07,221790,118,73
E12000009,South West,region,2021-05-06,221672,120,90
E12000009,South West,region,2021-05-05,221552,129,114
E12000009,South West,region,2021-05-04,221423,127,107
E12000009,South West,region,2021-05-03,221296,66,118
E12000009,South West,region,2021-05-02,221230,59,64
E12000009,South West,region,2021-05-01,221171,87,39
E12000009,South West,region,2021-04-30,221084,121,63
E12000009,South West,region,2021-04-29,220963,144,98
E12000009,South West,region,2021-04-28,220819,103,128
E12000009,South West,region,2021-04-27,220716,151,96
E12000009,South West,region,2021-04-26,220565,112,114
E12000009,South West,region,2021-04-25,220453,82,116
E12000009,South West,region,2021-04-24,220371,111,50
E12000009,South West,region,2021-04-23,220260,137,95
E12000009,South West,region,2021-04-22,220123,127,121
E12000009,South West,region,2021-04-21,219996,122,129
E12000009,South West,region,2021-04-20,219874,144,101
E12000009,South West,region,2021-04-19,219730,162,125
E12000009,South West,region,2021-04-18,219568,74,142
E12000009,South West,region,2021-04-17,219494,119,68
E12000009,South West,region,2021-04-16,219375,126,97
E12000009,South West,region,2021-04-15,219249,101,113
E12000009,South West,region,2021-04-14,219148,88,83
E12000009,South West,region,2021-04-13,219060,117,118
E12000009,South West,region,2021-04-12,218943,204,110
E12000009,South West,region,2021-04-11,218739,2,80
E12000009,South West,region,2021-04-10,218737,61,80
E12000009,South West,region,2021-04-09,218676,0,101
E12000009,South West,region,2021-04-08,219359,125,117
E12000009,South West,region,2021-04-07,219234,122,131
E12000009,South West,region,2021-04-06,219112,94,103
E12000009,South West,region,2021-04-05,219018,125,135
E12000009,South West,region,2021-04-04,218893,82,98
E12000009,South West,region,2021-04-03,218811,115,94
E12000009,South West,region,2021-04-02,218696,145,79
E12000009,South West,region,2021-04-01,218551,206,135
E12000009,South West,region,2021-03-31,218345,184,151
E12000009,South West,region,2021-03-30,218161,160,122
E12000009,South West,region,2021-03-29,218001,208,184
E12000009,South West,region,2021-03-28,217793,168,210
E12000009,South West,region,2021-03-27,217625,206,123
E12000009,South West,region,2021-03-26,217419,269,196
E12000009,South West,region,2021-03-25,217150,290,236
E12000009,South West,region,2021-03-24,216860,223,310
E12000009,South West,region,2021-03-23,216637,242,207
E12000009,South West,region,2021-03-22,216395,263,299
E12000009,South West,region,2021-03-21,216132,189,207
E12000009,South West,region,2021-03-20,215943,250,153
E12000009,South West,region,2021-03-19,215693,202,218
E12000009,South West,region,2021-03-18,215491,258,258
E12000009,South West,region,2021-03-17,215233,251,239
E12000009,South West,region,2021-03-16,214982,232,204
E12000009,South West,region,2021-03-15,214750,185,270
E12000009,South West,region,2021-03-14,214565,221,195
E12000009,South West,region,2021-03-13,214344,248,125
E12000009,South West,region,2021-03-12,214096,312,261
E12000009,South West,region,2021-03-11,213784,328,245
E12000009,South West,region,2021-03-10,213456,216,240
E12000009,South West,region,2021-03-09,213240,314,285
E12000009,South West,region,2021-03-08,212926,227,297
E12000009,South West,region,2021-03-07,212699,276,208
E12000009,South West,region,2021-03-06,212423,223,200
E12000009,South West,region,2021-03-05,212200,312,240
E12000009,South West,region,2021-03-04,211888,303,273
E12000009,South West,region,2021-03-03,211585,274,270
E12000009,South West,region,2021-03-02,211311,276,284
E12000009,South West,region,2021-03-01,211035,253,356
E12000009,South West,region,2021-02-28,210782,308,211
E12000009,South West,region,2021-02-27,210474,319,206
E12000009,South West,region,2021-02-26,210155,441,314
E12000009,South West,region,2021-02-25,209714,432,349
E12000009,South West,region,2021-02-24,209282,385,386
E12000009,South West,region,2021-02-23,208897,407,412
E12000009,South West,region,2021-02-22,208490,622,554
E12000009,South West,region,2021-02-21,207868,508,331
E12000009,South West,region,2021-02-20,207360,578,405
E12000009,South West,region,2021-02-19,206782,623,559
E12000009,South West,region,2021-02-18,206159,682,646
E12000009,South West,region,2021-02-17,205477,539,605
E12000009,South West,region,2021-02-16,204938,515,586
E12000009,South West,region,2021-02-15,204423,581,708
E12000009,South West,region,2021-02-14,203842,739,435
E12000009,South West,region,2021-02-13,203103,831,476
E12000009,South West,region,2021-02-12,202272,880,733
E12000009,South West,region,2021-02-11,201392,864,738
E12000009,South West,region,2021-02-10,200528,625,839
E12000009,South West,region,2021-02-09,199903,765,759
E12000009,South West,region,2021-02-08,199138,853,989
E12000009,South West,region,2021-02-07,198285,926,712
E12000009,South West,region,2021-02-06,197359,1077,626
E12000009,South West,region,2021-02-05,196282,1204,941
E12000009,South West,region,2021-02-04,195078,1177,1035
E12000009,South West,region,2021-02-03,193901,942,1127
E12000009,South West,region,2021-02-02,192959,876,1185
E12000009,South West,region,2021-02-01,192083,1308,1294
E12000009,South West,region,2021-01-31,190775,1347,844
E12000009,South West,region,2021-01-30,189428,1485,949
